/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00001sm.png	1	0.105858133665531	0.176134652837193	-0.0159605846743482	167.53608455024494	-0.0189057887486119	-0.00722762794434563	-0.205103152606202	-46.34286081058157	-0.175823712998799	0.106828389498668	0.0124454878199365	-99.66397044750768	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00002sm.png	2	0.106130372437868	0.175974985519611	-0.015913328090002	167.52865179909907	-0.0189493797968016	-0.00712350335743015	-0.20510277006643	-46.348682192690475	-0.175654821782826	0.107098176968374	0.0125121276928955	-99.892893674756621	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00003sm.png	3	0.106369235468126	0.17582506605278	-0.0159750650519566	167.56585270256014	-0.0189897998793701	-0.00715097256271747	-0.205098076280358	-46.30024313719241	-0.175505910471723	0.107342298641321	0.0125103973521389	-100.04039530769244	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00004sm.png	4	0.106474334194658	0.175759111279665	-0.0160004788959631	167.58831573337622	-0.0189725785597459	-0.00718244021278332	-0.205098571297746	-46.265949152801248	-0.175444033197595	0.107448158166773	0.0124697380064411	-100.12319649261553	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00005sm.png	5	0.106529525372862	0.175728718183565	-0.0159668226544752	167.52023381680166	-0.0189252052997413	-0.00716760197963666	-0.205103466897793	-46.309809129530692	-0.17541564409207	0.107498848487239	0.0124322998698078	-100.18627957917812	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00006sm.png	6	0.106627828443398	0.175671130921306	-0.0159441567339175	167.41036873976057	-0.0187783312472532	-0.00722310968429083	-0.205115020763644	-46.377074231209974	-0.175371696237033	0.107589217796105	0.0122697091408204	-100.26193325456437	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00007sm.png	7	0.106891417184995	0.175511618929545	-0.0159354158122481	167.49954227127145	-0.0184943656800119	-0.00736611593884104	-0.205135738807582	-46.540118032345703	-0.175241361368593	0.107839562755816	0.0119299968979281	-100.58734894322696	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00008sm.png	8	0.106949455804492	0.175472964131191	-0.0159715317557101	167.51686541507064	-0.0184497661681353	-0.00743119311826093	-0.205137409474089	-46.551215286293242	-0.175210648636162	0.107897986851065	0.0118527231834046	-100.63193861016774	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00009sm.png	9	0.107042531253877	0.175414939101331	-0.0159852148792748	167.4763078298067	-0.0184657966226895	-0.00742995125097475	-0.205136011989426	-46.582659841905297	-0.17515211166838	0.107992380764312	0.0118584623608575	-100.74917781778389	0	0	0	1
/home/quinn/tmi_auto_calib/TMI-2017-Ultrasound-Toews/_02/pre/sweep_2a/2d/2a.2dus.00010sm.png	10	0.10760429266769	0.175083815866704	-0.0158421614246261	167.26398610633822	-0.0179908007006592	-0.00751263799883725	-0.205175208156033	-46.887007333098069	-0.174857080650672	0.108522702834533	0.0113619328791656	-101.38837509295028	0	0	0	1
